StudentID,Marital Status,Adjusted Gross Income,Father's Highest Grade Level,Mother's Highest Grade Level,Housing,Totalloan,Totalscholarship,Totalworkstudy,Totalgrant
302845,Single,0.0,High School,College,Off Campus,15154.0,0.0,0.0,8661.0
302846,Single,0.0,High School,High School,With Parent,13250.0,450.0,0.0,24420.0
302868,Single,54124.0,College,Unknown,Off Campus,17017.0,0.0,0.0,0.0
303153,Single,5682.0,College,High School,Off Campus,2250.0,0.0,0.0,4312.0
303186,Divorced,26926.0,College,High School,Off Campus,20750.0,0.0,0.0,7581.0
303359,,,,,,0.0,0.0,0.0,0.0
303632,Single,0.0,High School,High School,On Campus Housing,1750.0,0.0,0.0,4112.0
303697,Single,80000.0,Unknown,Unknown,Off Campus,15000.0,0.0,0.0,0.0
303707,Single,7628.0,College,College,Off Campus,0.0,0.0,0.0,6244.0
303717,,,,,,0.0,0.0,0.0,0.0
303740,Single,5939.0,High School,High School,Off Campus,0.0,0.0,0.0,694.0
303741,Single,24716.0,College,College,With Parent,5500.0,0.0,0.0,0.0
303742,,,,,,0.0,0.0,0.0,0.0
303789,,,,,,0.0,0.0,0.0,0.0
303796,Single,34912.0,High School,High School,Off Campus,45332.0,0.0,0.0,10092.0
303849,Single,0.0,High School,College,On Campus Housing,0.0,0.0,0.0,2258.5
303853,,,,,,0.0,0.0,0.0,0.0
303924,Single,13242.0,High School,High School,Off Campus,5250.0,0.0,0.0,1025.0
304172,Single,16854.0,Unknown,Unknown,Off Campus,0.0,0.0,0.0,1388.0
304259,Single,11309.0,High School,College,Off Campus,32500.0,0.0,0.0,23548.0
304280,Single,0.0,Unknown,Unknown,Off Campus,2750.0,0.0,0.0,0.0
304317,Single,0.0,High School,Middle School,With Parent,0.0,0.0,0.0,1388.0
304321,,,,,,0.0,0.0,0.0,0.0
304344,Married,32402.0,High School,High School,Off Campus,0.0,0.0,0.0,1808.15
304419,Married,73304.0,Unknown,Unknown,Off Campus,3553.0,0.0,0.0,0.0
304423,Single,26869.0,College,College,Off Campus,17994.0,0.0,0.0,0.0
304426,Single,0.0,High School,College,Off Campus,2750.0,0.0,0.0,2775.0
304435,Single,23000.0,Middle School,Middle School,Off Campus,3080.0,0.0,0.0,0.0
304487,Single,0.0,High School,High School,Off Campus,17250.0,0.0,0.0,16217.0
304520,Single,19326.0,High School,High School,Off Campus,18000.0,0.0,0.0,3400.0
304565,Single,0.0,College,High School,Off Campus,0.0,0.0,0.0,5592.0
304583,Single,4314.0,College,College,Off Campus,0.0,0.0,0.0,11386.0
304601,Single,45886.0,College,College,Off Campus,16000.0,0.0,0.0,0.0
304613,Single,0.0,College,College,Off Campus,0.0,0.0,0.0,0.0
304630,Single,12238.0,College,High School,On Campus Housing,28250.0,0.0,0.0,11474.0
304711,Single,48838.0,College,College,Off Campus,30864.0,0.0,0.0,0.0
304736,,,,,,0.0,0.0,0.0,0.0
304740,Single,0.0,College,High School,With Parent,17066.0,6250.0,0.0,22448.0
304742,Single,6841.0,Unknown,College,With Parent,0.0,0.0,0.0,0.0
304743,Single,26638.0,College,College,Off Campus,3750.0,0.0,0.0,0.0
304796,Single,6646.0,College,High School,Off Campus,30500.0,0.0,0.0,10391.0
304804,Single,0.0,High School,High School,With Parent,1750.0,0.0,0.0,825.0
304816,Single,26844.0,High School,College,Off Campus,22000.0,0.0,0.0,7512.72
304903,,,,,,0.0,0.0,0.0,0.0
304946,,,,,,0.0,0.0,0.0,0.0
305107,Single,0.0,College,College,Off Campus,10500.0,0.0,0.0,2776.0
305120,Single,0.0,High School,High School,With Parent,19000.0,0.0,0.0,24763.0
305121,Single,14418.0,Unknown,College,Off Campus,31844.0,0.0,4000.0,22211.0
305124,Single,16692.0,High School,High School,With Parent,5700.0,0.0,0.0,22244.0
305131,,,,,,0.0,0.0,0.0,0.0
305135,Married,10370.0,College,High School,Off Campus,11500.0,0.0,0.0,0.0
305155,Single,14733.0,Unknown,Unknown,Off Campus,0.0,0.0,0.0,1388.0
305162,Single,0.0,High School,High School,Off Campus,0.0,0.0,0.0,5794.0
305173,Single,0.0,High School,High School,Off Campus,7300.0,0.0,0.0,36565.0
305185,,,,,,0.0,0.0,0.0,0.0
305201,,,,,,0.0,0.0,0.0,0.0
305203,Married,74138.0,High School,High School,Off Campus,9000.0,0.0,0.0,1950.0
305240,Single,11171.0,High School,High School,With Parent,0.0,465.0,0.0,5186.0
305243,,,,,,0.0,0.0,0.0,0.0
305244,Separated,116022.0,,,Off Campus,12370.0,0.0,0.0,0.0
305252,Single,0.0,Middle School,College,On Campus Housing,0.0,0.0,0.0,2081.0
305259,Single,0.0,High School,College,Off Campus,53750.0,0.0,0.0,22350.0
305289,Married,8419.0,High School,College,Off Campus,23000.0,0.0,0.0,17340.0
305306,Single,1715.0,College,College,With Parent,9000.0,0.0,0.0,3166.0
305317,Single,36000.0,College,College,Off Campus,18400.0,0.0,0.0,0.0
305326,Single,20352.0,High School,Middle School,With Parent,3000.0,0.0,0.0,25237.0
305423,Single,39237.0,,,Off Campus,42021.0,0.0,0.0,23836.83
305424,Single,14544.0,High School,Middle School,Off Campus,1115.0,0.0,0.0,2282.0
305425,Single,10779.0,Unknown,High School,Off Campus,12500.0,0.0,0.0,29585.0
305431,Married,26105.0,Unknown,Unknown,Off Campus,28250.0,0.0,0.0,40779.87
305433,Single,39529.0,Middle School,Middle School,Off Campus,11000.0,0.0,0.0,6663.0
305436,Single,16319.0,High School,Middle School,Off Campus,25250.0,0.0,0.0,1500.0
305437,Single,0.0,College,College,With Parent,4500.0,0.0,0.0,44628.0
305439,Single,3810.0,High School,Middle School,On Campus Housing,32303.0,0.0,0.0,0.0
305444,,,,,,49500.0,0.0,0.0,5086.0
305468,,,,,,0.0,0.0,0.0,0.0
305536,Single,2865.0,High School,High School,With Parent,0.0,250.0,0.0,3507.0
305540,Married,141585.0,College,High School,Off Campus,3750.0,0.0,0.0,0.0
305553,,,,,,0.0,0.0,0.0,0.0
305556,Single,9318.0,Middle School,Middle School,With Parent,1750.0,0.0,0.0,14367.8
305557,,,,,,0.0,0.0,0.0,0.0
305567,,,,,,0.0,0.0,0.0,0.0
305672,Divorced,12168.0,Middle School,High School,Off Campus,20300.0,0.0,0.0,46726.0
305675,Married,84414.0,High School,High School,Off Campus,0.0,0.0,0.0,0.0
305677,Single,0.0,College,College,With Parent,2979.0,0.0,9650.0,55946.0
305683,Single,10941.0,High School,College,Off Campus,42924.0,0.0,0.0,22412.0
305688,,,,,,0.0,0.0,0.0,0.0
305693,,,,,,0.0,1250.0,0.0,602.0
305699,,,,,,0.0,0.0,0.0,0.0
305703,,,,,,0.0,0.0,0.0,0.0
305707,Single,19309.0,High School,High School,Off Campus,11000.0,0.0,0.0,11513.0
305712,Single,2233.0,College,College,With Parent,9250.0,0.0,0.0,7847.65
305722,Single,42601.0,High School,High School,Off Campus,0.0,0.0,0.0,3470.0
305723,,,,,,10500.0,0.0,0.0,0.0
305724,Single,8102.0,Unknown,Middle School,With Parent,32264.0,0.0,0.0,13214.0
305732,,,,,,23500.0,0.0,0.0,698.0
305758,Married,120000.0,College,College,Off Campus,14250.0,0.0,0.0,0.0
305763,Single,583.0,College,College,Off Campus,3750.0,0.0,0.0,4837.0
305774,Divorced,8305.0,Middle School,High School,Off Campus,3750.0,0.0,0.0,5357.0
305775,Single,0.0,High School,High School,With Parent,0.0,0.0,0.0,0.0
305783,Single,0.0,Middle School,High School,On Campus Housing,0.0,0.0,1570.0,33781.5
305784,,,,,,0.0,0.0,0.0,0.0
305795,Married,51696.0,High School,College,Off Campus,19750.0,0.0,0.0,3075.0
305796,Single,0.0,High School,High School,With Parent,5500.0,0.0,0.0,11344.0
305801,Single,5295.0,High School,High School,With Parent,21770.0,0.0,0.0,42231.0
305806,,,,,,0.0,0.0,0.0,3146.0
305816,Single,15463.0,Unknown,Middle School,Off Campus,0.0,0.0,0.0,17282.0
305819,Single,13157.0,College,High School,With Parent,18500.0,0.0,0.0,9891.0
305821,Married,67733.0,Middle School,Middle School,Off Campus,0.0,0.0,0.0,2450.0
305824,Married,95139.0,High School,High School,Off Campus,2750.0,0.0,0.0,413.0
305830,,,,,,5417.0,0.0,0.0,0.0
305841,Single,18898.0,College,College,With Parent,5250.0,0.0,0.0,0.0
305856,Single,0.0,College,High School,With Parent,4360.0,0.0,0.0,4164.0
305891,,,,,,0.0,0.0,0.0,0.0
305893,Single,8780.0,High School,Middle School,With Parent,24125.0,0.0,0.0,23191.0
305894,Married,76175.0,High School,High School,Off Campus,36750.0,0.0,0.0,0.0
305925,,,,,,8750.0,0.0,0.0,0.0
305938,,,,,,0.0,0.0,0.0,0.0
305939,,,,,,0.0,0.0,0.0,0.0
305941,,,,,,0.0,0.0,0.0,0.0
305964,Single,13025.0,College,High School,With Parent,0.0,0.0,0.0,8720.0
305965,Single,54274.0,College,College,Off Campus,21000.0,0.0,0.0,0.0
305966,Single,0.0,Unknown,Unknown,With Parent,0.0,0.0,0.0,11253.0
305967,Single,0.0,Unknown,Middle School,With Parent,16555.0,0.0,0.0,23655.0
305970,Single,0.0,Unknown,College,With Parent,9000.0,0.0,0.0,9520.0
305977,Single,16100.0,College,College,With Parent,0.0,0.0,0.0,0.0
305978,Single,0.0,High School,High School,Off Campus,15750.0,0.0,0.0,17203.0
306000,Separated,43094.0,High School,Middle School,Off Campus,30500.0,0.0,0.0,16662.0
306025,,,,,,0.0,0.0,0.0,0.0
306028,Married,81084.0,Unknown,Unknown,Off Campus,0.0,0.0,0.0,0.0
306129,,,,,,0.0,0.0,0.0,0.0
306154,Single,18199.0,High School,High School,Off Campus,37750.0,0.0,0.0,0.0
306202,Married,13348.0,Unknown,Unknown,Off Campus,44750.0,1000.0,0.0,18750.0
306236,,,,,,0.0,0.0,0.0,0.0
306237,Single,5167.0,High School,High School,With Parent,0.0,0.0,0.0,0.0
306310,Single,0.0,High School,High School,On Campus Housing,54727.0,0.0,2000.0,64456.0
306361,Single,17147.0,High School,High School,Off Campus,3250.0,0.0,0.0,0.0
306362,Single,16044.0,Unknown,High School,On Campus Housing,9250.0,0.0,0.0,0.0
306366,Single,39236.0,Unknown,Unknown,On Campus Housing,3750.0,0.0,0.0,0.0
306368,,,,,,0.0,0.0,0.0,0.0
306369,Married,13348.0,College,Unknown,Off Campus,33750.0,0.0,0.0,19123.0
306374,Married,1495.0,Middle School,College,Off Campus,21701.0,0.0,0.0,24154.0
306375,Single,0.0,Unknown,Unknown,,0.0,0.0,0.0,0.0
306378,Single,12915.0,Unknown,Unknown,Off Campus,1750.0,0.0,0.0,3206.0
306379,Single,0.0,High School,College,With Parent,0.0,0.0,0.0,978.98
306384,Single,28131.0,College,High School,Off Campus,5587.0,0.0,0.0,0.0
306445,Single,6888.0,High School,High School,Off Campus,5250.0,0.0,0.0,0.0
306448,Single,29265.0,High School,Middle School,With Parent,43000.0,0.0,0.0,4298.0
306449,Single,0.0,College,College,With Parent,2750.0,0.0,0.0,3962.0
306450,,,,,,0.0,0.0,0.0,0.0
306468,Single,27199.0,High School,High School,Off Campus,39900.0,0.0,0.0,0.0
306471,Single,0.0,Middle School,Middle School,Off Campus,0.0,0.0,0.0,1041.0
306472,,,,,,0.0,0.0,0.0,0.0
306478,Single,27483.0,Unknown,Unknown,Off Campus,16250.0,0.0,0.0,4463.0
306481,Separated,2044.0,High School,High School,Off Campus,473.0,0.0,0.0,3542.83
306485,Married,110000.0,High School,College,Off Campus,50828.0,0.0,0.0,0.0
306490,Single,0.0,High School,High School,With Parent,0.0,0.0,0.0,1387.5
306497,Married,65897.0,College,High School,Off Campus,9250.0,0.0,0.0,3675.0
306503,Single,0.0,College,College,On Campus Housing,29250.0,0.0,0.0,15585.0
306610,,,,,,9273.0,0.0,0.0,0.0
306611,Single,0.0,High School,Middle School,Off Campus,17829.0,500.0,2000.0,27923.0
306616,,,,,,22435.0,0.0,0.0,0.0
306623,Married,16612.0,High School,High School,Off Campus,12750.0,0.0,0.0,6243.0
306624,Single,0.0,Unknown,Unknown,Off Campus,1413.0,0.0,0.0,1388.0
306629,Single,18456.0,Unknown,Unknown,With Parent,16750.0,0.0,0.0,1450.0
306645,Single,18736.0,Middle School,Middle School,Off Campus,31750.0,0.0,4400.0,17612.0
306665,,,,,,0.0,0.0,0.0,722.0
306670,Single,0.0,College,High School,Off Campus,37250.0,0.0,0.0,7120.0
306672,Single,0.0,College,High School,With Parent,22750.0,0.0,0.0,17833.0
306675,,,,,,0.0,0.0,0.0,0.0
306682,Married,0.0,Unknown,High School,Off Campus,5250.0,0.0,0.0,0.0
306738,Single,0.0,Unknown,High School,Off Campus,0.0,0.0,0.0,5794.0
306745,Single,17600.0,High School,High School,On Campus Housing,36250.0,0.0,0.0,16253.0
306751,Married,50724.0,High School,High School,Off Campus,5465.0,0.0,0.0,4058.0
306757,Single,0.0,College,High School,With Parent,6500.0,0.0,0.0,0.0
306760,Single,21006.0,High School,High School,,0.0,0.0,0.0,0.0
306761,Separated,9035.0,Middle School,Middle School,Off Campus,13500.0,1000.0,0.0,13507.0
306762,Single,12956.0,Middle School,Middle School,Off Campus,0.0,1395.0,0.0,17819.0
306763,,,,,,0.0,0.0,0.0,0.0
306771,Separated,12000.0,Unknown,Unknown,Off Campus,5500.0,0.0,0.0,35265.0
306780,Single,18323.0,High School,College,With Parent,15700.0,0.0,0.0,0.0
306782,Single,15765.0,High School,College,Off Campus,2750.0,0.0,0.0,592.36
306785,,,,,,0.0,0.0,0.0,0.0
306789,Single,0.0,College,High School,With Parent,2750.0,0.0,0.0,0.0
306797,Single,21753.0,High School,Middle School,Off Campus,18000.0,0.0,0.0,1400.0
306816,Single,12009.0,High School,Middle School,With Parent,0.0,0.0,0.0,0.0
306846,Single,3093.0,College,College,With Parent,0.0,0.0,0.0,7275.0
306855,,,,,,3750.0,0.0,0.0,1550.0
306898,Single,5407.0,High School,High School,Off Campus,13750.0,0.0,0.0,8986.0
306905,Single,11917.0,College,College,With Parent,23299.0,0.0,4000.0,22152.0
306936,Single,8992.0,College,High School,Off Campus,8600.0,0.0,0.0,20345.0
307023,,,,,,0.0,0.0,0.0,0.0
307045,Single,7360.0,College,High School,With Parent,18250.0,0.0,0.0,14070.0
307081,,,,,,18500.0,0.0,0.0,0.0
307084,,,,,,0.0,0.0,0.0,0.0
307086,Single,16207.0,High School,High School,With Parent,7501.0,0.0,0.0,0.0
307087,Single,3616.0,College,High School,With Parent,0.0,0.0,7500.0,47715.0
307100,,,,,,18600.0,0.0,0.0,0.0
307102,Single,5200.0,High School,High School,Off Campus,6827.0,0.0,0.0,6261.0
307106,Single,4052.0,High School,High School,On Campus Housing,8500.0,0.0,0.0,12389.0
307116,,,,,,0.0,0.0,0.0,0.0
307155,Single,25147.0,High School,High School,Off Campus,2250.0,0.0,0.0,0.0
307157,Single,22030.0,College,College,Off Campus,10250.0,0.0,0.0,44336.0
307159,,,,,,0.0,0.0,0.0,0.0
307160,Single,0.0,High School,High School,Off Campus,8250.0,0.0,0.0,8507.0
307164,Married,68921.0,High School,High School,Off Campus,0.0,0.0,0.0,11795.0
307171,Single,5000.0,High School,Unknown,Off Campus,79362.0,0.0,0.0,1685.0
307181,,,,,,13000.0,0.0,0.0,15209.0
307210,,,,,,0.0,0.0,0.0,0.0
307215,Married,3345.0,College,High School,With Parent,15451.0,0.0,0.0,29228.0
307216,Single,0.0,College,High School,With Parent,10500.0,0.0,0.0,18072.0
307217,Married,0.0,Unknown,High School,Off Campus,50914.0,1000.0,0.0,13982.0
307225,,,,,,0.0,0.0,0.0,0.0
307232,,,,,,0.0,0.0,0.0,0.0
307239,Single,22716.0,High School,Middle School,Off Campus,15170.0,0.0,0.0,19843.0
307243,,,,,,0.0,0.0,0.0,0.0
307290,Single,22796.0,College,College,Off Campus,0.0,0.0,0.0,0.0
307294,Single,13369.0,Unknown,High School,Off Campus,5000.0,0.0,0.0,13301.77
307508,Single,29754.0,Middle School,College,Off Campus,10500.0,0.0,0.0,2148.0
307509,Single,1528.0,College,High School,Off Campus,44645.0,0.0,370.0,22477.0
307510,Single,14570.0,College,High School,With Parent,3745.0,0.0,0.0,0.0
307512,Single,26838.0,College,College,Off Campus,13275.0,0.0,0.0,0.0
307514,Single,12836.0,College,College,With Parent,0.0,0.0,0.0,0.0
307516,Married,95846.0,Unknown,Middle School,Off Campus,15500.0,0.0,0.0,0.0
307527,Single,0.0,Unknown,High School,With Parent,3750.0,0.0,0.0,2775.0
307532,,,,,,1100.0,0.0,0.0,0.0
307545,,,,,,0.0,0.0,0.0,0.0
307553,Single,46841.0,College,High School,Off Campus,37501.0,0.0,0.0,0.0
307569,Single,29262.0,High School,High School,Off Campus,0.0,0.0,0.0,0.0
307579,,,,,,0.0,0.0,0.0,0.0
307582,Single,0.0,College,College,On Campus Housing,4750.0,0.0,0.0,2975.0
307589,Single,33171.0,Middle School,Middle School,Off Campus,5500.0,0.0,0.0,9534.0
307725,Married,31840.0,Middle School,Middle School,Off Campus,5566.0,0.0,0.0,0.0
307726,Single,870.0,College,College,With Parent,8250.0,0.0,0.0,8325.0
307729,Single,867.0,High School,College,Off Campus,29999.0,0.0,0.0,0.0
307732,Single,23420.0,High School,High School,Off Campus,2750.0,2500.0,0.0,1680.0
307735,Single,0.0,High School,High School,With Parent,45126.0,0.0,0.0,27902.0
307736,,,,,,0.0,0.0,0.0,0.0
307752,,,,,,0.0,0.0,0.0,0.0
307807,Single,7169.0,High School,High School,On Campus Housing,15985.0,0.0,0.0,18384.0
307819,Married,15148.0,Middle School,College,Off Campus,14500.0,0.0,0.0,15376.0
307820,,,,,,0.0,0.0,0.0,0.0
307833,Single,75671.0,High School,High School,Off Campus,0.0,0.0,0.0,0.0
307847,,,,,,0.0,250.0,0.0,0.0
307858,Single,73085.0,,,Off Campus,0.0,0.0,0.0,0.0
307876,,,,,,0.0,0.0,0.0,0.0
307931,,,,,,0.0,0.0,0.0,0.0
307953,Single,0.0,Unknown,High School,Off Campus,26250.0,0.0,0.0,20810.0
307969,Married,6515.0,Middle School,Middle School,Off Campus,26778.0,0.0,0.0,10516.0
307971,,,,,,0.0,0.0,0.0,0.0
307981,,,,,,0.0,0.0,0.0,0.0
307982,Single,10860.0,Middle School,High School,With Parent,29050.0,0.0,0.0,0.0
308006,Married,115852.0,High School,Unknown,Off Campus,22000.0,0.0,0.0,0.0
308012,Single,6947.0,High School,High School,With Parent,0.0,0.0,0.0,2775.0
308014,Single,0.0,Unknown,Unknown,With Parent,0.0,0.0,0.0,2775.0
308059,Married,64185.0,Unknown,High School,Off Campus,2272.0,0.0,0.0,0.0
308072,,,,,,0.0,0.0,0.0,0.0
308075,Single,0.0,College,College,With Parent,0.0,0.0,0.0,1238.0
308105,Divorced,20450.0,Unknown,Unknown,Off Campus,23000.0,0.0,0.0,0.0
308119,Single,0.0,High School,College,With Parent,24247.0,0.0,0.0,11783.0
308153,,,,,,0.0,0.0,0.0,0.0
308156,Single,2032.0,Unknown,Unknown,Off Campus,18750.0,0.0,0.0,13365.0
308159,,,,,,13000.0,0.0,0.0,0.0
308222,Single,34416.0,Middle School,Middle School,Off Campus,630.0,0.0,0.0,1388.0
308236,Single,0.0,College,College,With Parent,6750.0,0.0,0.0,11348.0
308239,Single,10665.0,College,College,Off Campus,20350.0,0.0,0.0,9904.0
308256,Married,3533.0,Unknown,Unknown,On Campus Housing,0.0,0.0,0.0,2775.0
308274,,,,,,0.0,0.0,0.0,0.0
308278,Single,9961.0,College,College,Off Campus,0.0,0.0,0.0,0.0
308285,Single,2373.0,Middle School,Middle School,Off Campus,0.0,0.0,0.0,0.0
308290,Single,0.0,High School,College,With Parent,34893.0,0.0,0.0,6001.0
308293,Married,44238.0,College,High School,Off Campus,13250.0,0.0,0.0,3675.0
308296,,,,,,0.0,0.0,0.0,0.0
308303,Single,10594.0,High School,Middle School,Off Campus,35250.0,0.0,0.0,17259.0
308306,,,,,,0.0,0.0,0.0,0.0
308308,Single,3898.0,High School,College,With Parent,16000.0,0.0,0.0,0.0
308315,Married,64804.0,College,College,Off Campus,0.0,0.0,0.0,0.0
308321,,,,,,0.0,0.0,0.0,0.0
308328,Single,0.0,College,High School,With Parent,5500.0,0.0,0.0,11209.64
308341,,,,,,0.0,0.0,0.0,0.0
308366,,,,,,0.0,0.0,0.0,0.0
308372,Single,22521.0,College,College,Off Campus,3750.0,0.0,0.0,4484.0
308375,,,,,,0.0,0.0,0.0,0.0
308385,,,,,,0.0,0.0,0.0,0.0
308400,,,,,,0.0,0.0,0.0,0.0
308413,Single,0.0,High School,High School,With Parent,35000.0,0.0,0.0,4794.0
308425,,,,,,0.0,0.0,0.0,0.0
308547,Single,5563.0,Middle School,College,With Parent,12250.0,0.0,0.0,16917.0
308573,,,,,,0.0,0.0,0.0,0.0
308581,,,,,,0.0,0.0,0.0,0.0
308591,,,,,,0.0,0.0,0.0,0.0
308679,Single,0.0,High School,High School,With Parent,29000.0,0.0,0.0,6345.0
308685,,,,,,0.0,0.0,0.0,0.0
308694,Single,29216.0,High School,High School,With Parent,0.0,0.0,0.0,14329.0
308697,Single,10751.0,High School,High School,Off Campus,18800.0,0.0,0.0,24485.0
308699,Single,10619.0,College,College,Off Campus,0.0,0.0,0.0,694.0
308700,Married,54533.0,Middle School,High School,Off Campus,0.0,0.0,0.0,0.0
308701,Single,551.0,Unknown,High School,With Parent,13027.0,0.0,0.0,8987.0
308728,Single,6370.0,High School,Middle School,With Parent,0.0,0.0,0.0,29585.0
308739,Married,94012.0,College,College,Off Campus,0.0,0.0,0.0,0.0
308740,Single,30199.0,High School,High School,Off Campus,9508.0,0.0,0.0,0.0
308743,Single,-4503.0,Middle School,High School,Off Campus,40750.0,0.0,0.0,39903.0
308801,Separated,70998.0,High School,Middle School,Off Campus,22900.0,0.0,0.0,0.0
308809,,,,,,0.0,0.0,0.0,0.0
308813,Single,0.0,High School,High School,With Parent,10000.0,0.0,0.0,13582.0
308844,,,,,,0.0,0.0,0.0,0.0
308846,Single,0.0,College,College,Off Campus,56962.0,0.0,2000.0,8723.0
308868,Single,29478.0,Middle School,Middle School,Off Campus,21000.0,0.0,0.0,0.0
308871,,,,,,25500.0,0.0,0.0,14698.0
308912,,,,,,32750.0,0.0,0.0,11363.0
308918,,,,,,0.0,0.0,0.0,0.0
308940,Single,0.0,High School,High School,Off Campus,3750.0,0.0,0.0,2082.0
308943,Single,0.0,High School,High School,Off Campus,2750.0,0.0,0.0,2775.0
308949,,,,,,0.0,0.0,0.0,0.0
308950,Separated,0.0,Unknown,College,Off Campus,5500.0,0.0,0.0,4463.0
308952,,,,,,0.0,0.0,0.0,0.0
308956,,,,,,0.0,0.0,0.0,0.0
308971,Single,0.0,College,College,Off Campus,18420.0,0.0,0.0,39025.0
308972,Single,19873.0,Unknown,College,Off Campus,17000.0,0.0,0.0,9985.0
308973,Single,18556.0,Unknown,Unknown,Off Campus,5500.0,0.0,0.0,3468.0
308974,Single,5068.0,High School,High School,With Parent,0.0,0.0,0.0,694.0
308975,,,,,,0.0,0.0,0.0,0.0
308977,,,,,,0.0,0.0,0.0,0.0
308978,,,,,,0.0,0.0,0.0,0.0
308986,Single,22192.0,High School,High School,On Campus Housing,31234.0,0.0,0.0,13606.0
308988,,,,,,0.0,0.0,0.0,0.0
309124,Single,3375.0,High School,College,,5300.0,0.0,0.0,0.0
309140,Married,68169.0,Middle School,Middle School,Off Campus,0.0,0.0,0.0,788.0
309143,Married,128403.0,College,Unknown,Off Campus,0.0,0.0,0.0,0.0
309159,,,,,,0.0,0.0,0.0,0.0
309184,Single,10206.0,High School,High School,Off Campus,33450.0,0.0,0.0,13077.0
309368,,,,,,0.0,0.0,0.0,0.0
309376,,,,,,0.0,0.0,0.0,0.0
309389,,,,,,0.0,0.0,0.0,2865.0
309532,Single,15800.0,High School,High School,Off Campus,0.0,0.0,0.0,28828.0
309549,,,,,,0.0,0.0,0.0,0.0
309579,,,,,,0.0,0.0,0.0,0.0
309580,Divorced,50415.0,College,College,Off Campus,0.0,0.0,0.0,0.0
309582,Single,21178.0,Unknown,Unknown,With Parent,0.0,0.0,0.0,17748.0
309585,Single,0.0,High School,High School,On Campus Housing,0.0,0.0,0.0,5595.31
309604,Divorced,22956.0,College,College,Off Campus,41000.0,0.0,0.0,20401.0
309616,,,,,,0.0,0.0,0.0,0.0
309617,Single,46196.0,College,College,With Parent,29115.0,0.0,0.0,0.0
309620,Married,0.0,College,High School,Off Campus,980.0,0.0,0.0,2775.0
309623,Single,0.0,College,High School,Off Campus,18000.0,0.0,3000.0,35315.0
309642,,,,,,0.0,0.0,0.0,0.0
309649,,,,,,0.0,0.0,0.0,0.0
309666,Single,0.0,Middle School,High School,With Parent,0.0,0.0,0.0,8176.0
309763,Single,19795.0,College,High School,Off Campus,14937.0,0.0,0.0,15937.0
309776,Single,0.0,High School,High School,With Parent,2750.0,0.0,0.0,2775.0
309815,,,,,,0.0,0.0,0.0,0.0
309917,Single,25437.0,High School,High School,Off Campus,2319.0,0.0,0.0,0.0
309918,,,,,,0.0,0.0,0.0,0.0
309923,Single,0.0,Unknown,Middle School,Off Campus,9000.0,0.0,0.0,35215.0
309929,Single,26821.0,Unknown,College,Off Campus,35934.0,0.0,2000.0,11601.0
309943,Divorced,693.0,College,,Off Campus,19500.0,0.0,0.0,18568.0
309983,Married,6969.0,College,College,Off Campus,0.0,0.0,0.0,3021.0
310039,Single,14786.0,High School,High School,Off Campus,42831.0,0.0,0.0,7828.0
310068,Single,0.0,College,College,With Parent,0.0,0.0,0.0,1387.0
310186,Married,28019.0,Unknown,Unknown,Off Campus,24775.0,0.0,0.0,21266.0
21943,Single,27879.0,Unknown,High School,Off Campus,4998.0,0.0,0.0,0.0
23548,Single,34962.0,High School,High School,Off Campus,28500.0,0.0,0.0,14680.0
25893,Married,25946.0,Middle School,Middle School,On Campus Housing,34000.0,0.0,0.0,18025.0
26586,Single,0.0,High School,College,With Parent,0.0,0.0,0.0,2044.4
28925,Single,7080.0,College,College,With Parent,2466.0,0.0,0.0,0.0
30480,Married,20107.0,College,College,Off Campus,31205.0,0.0,0.0,16587.25
30958,Single,0.0,Middle School,College,Off Campus,16000.0,0.0,0.0,18043.0
31659,Divorced,33951.0,High School,High School,Off Campus,0.0,0.0,0.0,7138.0
33370,Single,15770.0,Unknown,High School,Off Campus,27250.0,0.0,0.0,0.0
34474,Single,19340.0,Unknown,Unknown,Off Campus,3500.0,0.0,0.0,9402.0
34919,Single,0.0,High School,Middle School,Off Campus,17918.0,1000.0,0.0,25017.0
37639,Married,36194.0,High School,High School,Off Campus,7500.0,2000.0,0.0,5200.0
38319,,,,,,0.0,0.0,0.0,0.0
41744,,,,,,0.0,0.0,0.0,0.0
42888,Single,13214.0,High School,High School,Off Campus,18900.0,0.0,0.0,3547.0
43882,Single,1800.0,High School,College,With Parent,17000.0,0.0,0.0,5645.0
44104,Single,13656.0,Unknown,Unknown,Off Campus,21000.0,0.0,0.0,9989.0
64199,Married,74597.0,High School,High School,Off Campus,12500.0,0.0,0.0,0.0
64886,,,,,,0.0,0.0,0.0,0.0
65066,Single,71870.0,High School,College,On Campus Housing,20000.0,0.0,0.0,0.0
65424,Married,34952.0,High School,College,Off Campus,8000.0,0.0,0.0,17398.0
66672,Single,17994.0,Middle School,High School,Off Campus,1750.0,0.0,0.0,2775.0
66840,Single,19204.0,Unknown,Unknown,Off Campus,26250.0,0.0,0.0,13980.0
67316,,,,,,0.0,0.0,0.0,0.0
67940,Single,16193.0,Middle School,Unknown,Off Campus,15000.0,0.0,0.0,4211.0
68466,Single,0.0,High School,Middle School,With Parent,0.0,0.0,0.0,28643.0
70741,Single,51143.0,High School,High School,Off Campus,15000.0,0.0,0.0,0.0
